stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
008845146:2,Vielsalm,50.278933,5.909211,2,008845146,0
008845203,Trois-Ponts,50.368214,5.873578,,,1
008845203:0,Trois-Ponts,50.368214,5.873578,,008845203,0
008845203:1,Trois-Ponts,50.368214,5.873578,1,008845203,0
008845203:2,Trois-Ponts,50.368214,5.873578,2,008845203,0
008845229,Coo,50.391127,5.880473,,,1
008845229:0,Coo,50.391127,5.880473,,008845229,0
008845229:1,Coo,50.391127,5.880473,1,008845229,0
008846201,Visé,50.73776,5.692544,,,1
008846201:0,Visé,50.73776,5.692544,,008846201,0
008846201:1,Visé,50.73776,5.692544,1,008846201,0
008846201:2,Visé,50.73776,5.692544,2,008846201,0
008861119,Ronet,50.457737,4.82842,,,1
008861119:0,Ronet,50.457737,4.82842,,008861119,0
008861119:1,Ronet,50.457737,4.82842,1,008861119,0
008861119:2,Ronet,50.457737,4.82842,2,008861119,0
008861119:3,Ronet,50.457737,4.82842,3,008861119,0
008861127,Flawinne,50.456236,4.806298,,,1
008861127:0,Flawinne,50.456236,4.806298,,008861127,0
008861127:1,Flawinne,50.456236,4.806298,1,008861127,0
008861127:2,Flawinne,50.456236,4.806298,2,008861127,0
008861135,Floreffe,50.443328,4.762368,,,1
008861135:0,Floreffe,50.443328,4.762368,,008861135,0
008861135:1,Floreffe,50.443328,4.762368,1,008861135,0
008861135:2,Floreffe,50.443328,4.762368,2,008861135,0
008861135:3,Floreffe,50.443328,4.762368,3,008861135,0
008861143,Franière,50.439543,4.733548,,,1
008861143:0,Franière,50.439543,4.733548,,008861143,0
008861143:1,Franière,50.439543,4.733548,1,008861143,0
008861143:2,Franière,50.439543,4.733548,2,008861143,0
008861150,Moustier,50.452748,4.693807,,,1
008861150:0,Moustier,50.452748,4.693807,,008861150,0
008861150:1,Moustier,50.452748,4.693807,1,008861150,0
008861150:2,Moustier,50.452748,4.693807,2,008861150,0
008861168,Ham-sur-Sambre,50.45255,4.669392,,,1
008861168:0,Ham-sur-Sambre,50.45255,4.669392,,008861168,0
008861168:1,Ham-sur-Sambre,50.45255,4.669392,1,008861168,0
008861168:2,Ham-sur-Sambre,50.45255,4.669392,2,008861168,0
008861200,Gembloux,50.570489,4.691497,,,1
008861200:0,Gembloux,50.570489,4.691497,,008861200,0
008861200:1,Gembloux,50.570489,4.691497,1,008861200,0
008861200:2,Gembloux,50.570489,4.691497,2,008861200,0
008861200:3,Gembloux,50.570489,4.691497,3,008861200,0
008861200:4,Gembloux,50.570489,4.691497,4,008861200,0
008861200:5,Gembloux,50.570489,4.691497,5,008861200,0
008861317,Chapelle-Dieu,50.557374,4.697627,,,1
008861317:0,Chapelle-Dieu,50.557374,4.697627,,008861317,0
008861317:1,Chapelle-Dieu,50.557374,4.697627,1,008861317,0
008861333,Mazy,50.513497,4.675829,,,1
008861333:0,Mazy,50.513497,4.675829,,008861333,0
008861333:1,Mazy,50.513497,4.675829,1,008861333,0
008861416,Lonzée,50.551935,4.7201,,,1
008861416:0,Lonzée,50.551935,4.7201,,008861416,0
008861416:1,Lonzée,50.551935,4.7201,1,008861416,0
008861416:2,Lonzée,50.551935,4.7201,2,008861416,0
008861424,Beuzet,50.534208,4.748533,,,1
008861424:0,Beuzet,50.534208,4.748533,,008861424,0
008861424:1,Beuzet,50.534208,4.748533,1,008861424,0
008861424:2,Beuzet,50.534208,4.748533,2,008861424,0
008861432,Saint-Denis-Bovesse,50.5213,4.767788,,,1
008861432:0,Saint-Denis-Bovesse,50.5213,4.767788,,008861432,0
008861432:1,Saint-Denis-Bovesse,50.5213,4.767788,1,008861432,0
008861432:2,Saint-Denis-Bovesse,50.5213,4.767788,2,008861432,0
008861440,Rhisnes,50.499348,4.801866,,,1
008861440:0,Rhisnes,50.499348,4.801866,,008861440,0
008861440:1,Rhisnes,50.499348,4.801866,1,008861440,0
008861440:2,Rhisnes,50.499348,4.801866,2,008861440,0
008861515,Ernage,50.590823,4.668538,,,1
008861515:0,Ernage,50.590823,4.668538,,008861515,0
008861515:1,Ernage,50.590823,4.668538,1,008861515,0
008861515:2,Ernage,50.590823,4.668538,2,008861515,0
008861523,Chastre,50.608819,4.648888,,,1
008861523:0,Chastre,50.608819,4.648888,,008861523,0
008861523:1,Chastre,50.608819,4.648888,1,008861523,0
008861523:2,Chastre,50.608819,4.648888,2,008861523,0
008861531,Blanmont,50.619453,4.636393,,,1
008861531:0,Blanmont,50.619453,4.636393,,008861531,0
008861531:1,Blanmont,50.619453,4.636393,1,008861531,0
008861531:2,Blanmont,50.619453,4.636393,2,008861531,0
008861549,Mont-Saint-Guibert,50.637611,4.613884,,,1
008861549:0,Mont-Saint-Guibert,50.637611,4.613884,,008861549,0
008861549:1,Mont-Saint-Guibert,50.637611,4.613884,1,008861549,0
008861549:2,Mont-Saint-Guibert,50.637611,4.613884,2,008861549,0
008862018,Stockem,49.690939,5.769115,,,1
008862018:0,Stockem,49.690939,5.769115,,008862018,0
008862018:1,Stockem,49.690939,5.769115,1,008862018,0
008862018:2,Stockem,49.690939,5.769115,2,008862018,0
008863008,Namur,50.468794,4.86222,,,1
008863008:0,Namur,50.468794,4.86222,,008863008,0
008863008:1,Namur,50.468794,4.86222,1,008863008,0
008863008:2,Namur,50.468794,4.86222,2,008863008,0
008863008:3,Namur,50.468794,4.86222,3,008863008,0
008863008:4,Namur,50.468794,4.86222,4,008863008,0
008863008:5,Namur,50.468794,4.86222,5,008863008,0
008863008:6,Namur,50.468794,4.86222,6,008863008,0
008863008:7,Namur,50.468794,4.86222,7,008863008,0
008863008:8,Namur,50.468794,4.86222,8,008863008,0
008863008:9,Namur,50.468794,4.86222,9,008863008,0
008863008:10,Namur,50.468794,4.86222,10,008863008,0
008863008:11,Namur,50.468794,4.86222,11,008863008,0
008863115,Jambes,50.454843,4.876144,,,1
008863115:0,Jambes,50.454843,4.876144,,008863115,0
008863115:1,Jambes,50.454843,4.876144,1,008863115,0
008863115:2,Jambes,50.454843,4.876144,2,008863115,0
008863115:3,Jambes,50.454843,4.876144,3,008863115,0
008863156,Lustin,50.391559,4.877241,,,1
008863156:0,Lustin,50.391559,4.877241,,008863156,0
008863156:1,Lustin,50.391559,4.877241,1,008863156,0
008863156:2,Lustin,50.391559,4.877241,2,008863156,0
008863354,Jambes-Est,50.454798,4.880261,,,1
008863354:0,Jambes-Est,50.454798,4.880261,,008863354,0
008863354:1,Jambes-Est,50.454798,4.880261,1,008863354,0
008863354:2,Jambes-Est,50.454798,4.880261,2,008863354,0
008863354:3,Jambes-Est,50.454798,4.880261,3,008863354,0
008863362,Dave-Saint-Martin,50.429098,4.884414,,,1
008863362:0,Dave-Saint-Martin,50.429098,4.884414,,008863362,0
008863362:1,Dave-Saint-Martin,50.429098,4.884414,1,008863362,0
008863362:2,Dave-Saint-Martin,50.429098,4.884414,2,008863362,0
008863404,Andenne,50.496759,5.094699,,,1
008863404:0,Andenne,50.496759,5.094699,,008863404,0
008863404:1,Andenne,50.496759,5.094699,1,008863404,0
008863404:2,Andenne,50.496759,5.094699,2,008863404,0
008863438,Château-de-Seilles,50.497209,5.081745,,,1
008863438:0,Château-de-Seilles,50.497209,5.081745,,008863438,0
008863438:1,Château-de-Seilles,50.497209,5.081745,1,008863438,0
008863438:2,Château-de-Seilles,50.497209,5.081745,2,008863438,0
008863446,Sclaigneaux,50.492247,5.026363,,,1
008863446:0,Sclaigneaux,50.492247,5.026363,,008863446,0
008863446:1,Sclaigneaux,50.492247,5.026363,1,008863446,0
008863446:2,Sclaigneaux,50.492247,5.026363,2,008863446,0
008863453,Namêche,50.47043,4.997939,,,1
008863453:0,Namêche,50.47043,4.997939,,008863453,0
008863453:1,Namêche,50.47043,4.997939,1,008863453,0
008863453:2,Namêche,50.47043,4.997939,2,008863453,0
008863461,Marche-les-Dames,50.480741,4.96458,,,1
008863461:0,Marche-les-Dames,50.480741,4.96458,,008863461,0
008863461:1,Marche-les-Dames,50.480741,4.96458,1,008863461,0
008863461:2,Marche-les-Dames,50.480741,4.96458,2,008863461,0
008863503,Dinant,50.260721,4.908182,,,1
008863503:0,Dinant,50.260721,4.908182,,008863503,0
008863503:1,Dinant,50.260721,4.908182,1,008863503,0
008863503:2,Dinant,50.260721,4.908182,2,008863503,0
008863503:3,Dinant,50.260721,4.908182,3,008863503,0
008863545,Yvoir,50.32084,4.878643,,,1
008863545:0,Yvoir,50.32084,4.878643,,008863545,0
008863545:1,Yvoir,50.32084,4.878643,1,008863545,0
008863545:2,Yvoir,50.32084,4.878643,2,008863545,0
008863560,Godinne,50.348914,4.86996,,,1
008863560:0,Godinne,50.348914,4.86996,,008863560,0
008863560:1,Godinne,50.348914,4.86996,1,008863560,0
008863560:2,Godinne,50.348914,4.86996,2,008863560,0
008863818,Anseremme,50.238023,4.90553,,,1
008863818:0,Anseremme,50.238023,4.90553,,008863818,0
008863818:1,Anseremme,50.238023,4.90553,1,008863818,0
008863818:2,Anseremme,50.238023,4.90553,2,008863818,0
008863834,Gendron-Celles,50.211235,4.964607,,,1
008863834:0,Gendron-Celles,50.211235,4.964607,,008863834,0
008863834:1,Gendron-Celles,50.211235,4.964607,1,008863834,0
008863834:2,Gendron-Celles,50.211235,4.964607,2,008863834,0
008863842,Houyet,50.189868,5.006074,,,1
008863842:0,Houyet,50.189868,5.006074,,008863842,0
008863842:1,Houyet,50.189868,5.006074,1,008863842,0
008863842:2,Houyet,50.189868,5.006074,2,008863842,0
008863842:3,Houyet,50.189868,5.006074,3,008863842,0
008863867,Beauraing,50.11443,4.95684,,,1
008863867:0,Beauraing,50.11443,4.95684,,008863867,0
008863867:1,Beauraing,50.11443,4.95684,1,008863867,0
008863867:2,Beauraing,50.11443,4.95684,2,008863867,0
008864006,Jemelle,50.160401,5.266698,,,1
008864006:0,Jemelle,50.160401,5.266698,,008864006,0
008864006:1,Jemelle,50.160401,5.266698,1,008864006,0
008864006:2,Jemelle,50.160401,5.266698,2,008864006,0
008864006:3,Jemelle,50.160401,5.266698,3,008864006,0
008864006:4,Jemelle,50.160401,5.266698,4,008864006,0
008864006:5,Jemelle,50.160401,5.266698,5,008864006,0
008864006:6,Jemelle,50.160401,5.266698,6,008864006,0
008864311,Forrières,50.132759,5.276784,,,1
008864311:0,Forrières,50.132759,5.276784,,008864311,0
008864311:1,Forrières,50.132759,5.276784,1,008864311,0
008864311:2,Forrières,50.132759,5.276784,2,008864311,0
008864337,Grupont,50.0906,5.280524,,,1
008864337:0,Grupont,50.0906,5.280524,,008864337,0
008864337:1,Grupont,50.0906,5.280524,1,008864337,0
008864337:2,Grupont,50.0906,5.280524,2,008864337,0
008864345,Marloie,50.202821,5.313892,,,1
008864345:0,Marloie,50.202821,5.313892,,008864345,0
008864345:1,Marloie,50.202821,5.313892,1,008864345,0
008864345:2,Marloie,50.202821,5.313892,2,008864345,0
008864345:3,Marloie,50.202821,5.313892,3,008864345,0
008864352,Aye,50.224135,5.301091,,,1
008864352:0,Aye,50.224135,5.301091,,008864352,0
008864352:1,Aye,50.224135,5.301091,1,008864352,0
008864352:2,Aye,50.224135,5.301091,2,008864352,0
008864410,Marche-en-Famenne,50.222472,5.346289,,,1
008864410:0,Marche-en-Famenne,50.222472,5.346289,,008864410,0
008864410:1,Marche-en-Famenne,50.222472,5.346289,1,008864410,0
008864436,Melreux-Hotton,50.28367,5.440136,,,1
008864436:0,Melreux-Hotton,50.28367,5.440136,,008864436,0
008864436:1,Melreux-Hotton,50.28367,5.440136,1,008864436,0
008864451,Barvaux,50.349417,5.501542,,,1
008864451:0,Barvaux,50.349417,5.501542,,008864451,0
008864451:1,Barvaux,50.349417,5.501542,1,008864451,0
008864469,Bomal,50.376798,5.519304,,,1
008864469:0,Bomal,50.376798,5.519304,,008864469,0
008864469:1,Bomal,50.376798,5.519304,1,008864469,0
008864469:2,Bomal,50.376798,5.519304,2,008864469,0
008864501,Ciney,50.29105,5.091409,,,1
008864501:0,Ciney,50.29105,5.091409,,008864501,0
008864501:1,Ciney,50.29105,5.091409,1,008864501,0
008864501:2,Ciney,50.29105,5.091409,2,008864501,0
008864501:3,Ciney,50.29105,5.091409,3,008864501,0
008864501:4,Ciney,50.29105,5.091409,4,008864501,0
008864816,Leignon,50.267768,5.107778,,,1
008864816:0,Leignon,50.267768,5.107778,,008864816,0
008864816:1,Leignon,50.267768,5.107778,1,008864816,0
008864816:2,Leignon,50.267768,5.107778,2,008864816,0
008864824,Chapois,50.262366,5.124255,,,1
008864824:0,Chapois,50.262366,5.124255,,008864824,0
008864824:1,Chapois,50.262366,5.124255,1,008864824,0
008864824:2,Chapois,50.262366,5.124255,2,008864824,0
008864832,Haversin,50.249044,5.194371,,,1
008864832:0,Haversin,50.249044,5.194371,,008864832,0
008864832:1,Haversin,50.249044,5.194371,1,008864832,0
008864832:2,Haversin,50.249044,5.194371,2,008864832,0
008864915,Natoye,50.343296,5.06116,,,1
008864915:0,Natoye,50.343296,5.06116,,008864915,0
008864923,Florée,50.357786,5.056099,,,1
008864923:0,Florée,50.357786,5.056099,,008864923,0
008864931,Assesse,50.368133,5.022839,,,1
008864931:0,Assesse,50.368133,5.022839,,008864931,0
008864931:1,Assesse,50.368133,5.022839,1,008864931,0
008864931:2,Assesse,50.368133,5.022839,2,008864931,0
008864931:3,Assesse,50.368133,5.022839,3,008864931,0
008864949,Courrière,50.387442,4.996051,,,1
008864949:0,Courrière,50.387442,4.996051,,008864949,0
008864949:1,Courrière,50.387442,4.996051,1,008864949,0
008864956,Sart-Bernard,50.406373,4.949739,,,1
008864956:0,Sart-Bernard,50.406373,4.949739,,008864956,0
008864956:1,Sart-Bernard,50.406373,4.949739,1,008864956,0
008864964,Naninne,50.419695,4.929756,,,1
008864964:0,Naninne,50.419695,4.929756,,008864964,0
008864964:1,Naninne,50.419695,4.929756,1,008864964,0
008865003,Libramont,49.920434,5.37927,,,1
008865003:0,Libramont,49.920434,5.37927,,008865003,0
008865003:1,Libramont,49.920434,5.37927,1,008865003,0
008865003:2,Libramont,49.920434,5.37927,2,008865003,0
008865003:3,Libramont,49.920434,5.37927,3,008865003,0
008865003:4,Libramont,49.920434,5.37927,4,008865003,0
008865003:5,Libramont,49.920434,5.37927,5,008865003,0
008865003:6,Libramont,49.920434,5.37927,6,008865003,0
008865110,Bastogne-Sud,49.999737,5.709858,,,1
008865110:0,Bastogne-Sud,49.999737,5.709858,,008865110,0
008865128,Bastogne-Nord,50.006919,5.720744,,,1
008865128:0,Bastogne-Nord,50.006919,5.720744,,008865128,0
008865227,Poix-Saint-Hubert,50.019504,5.292641,,,1
008865227:0,Poix-Saint-Hubert,50.019504,5.292641,,008865227,0
008865227:1,Poix-Saint-Hubert,50.019504,5.292641,1,008865227,0
008865227:2,Poix-Saint-Hubert,50.019504,5.292641,2,008865227,0
008865300,Bertrix,49.852835,5.267193,,,1
008865300:0,Bertrix,49.852835,5.267193,,008865300,0
008865300:1,Bertrix,49.852835,5.267193,1,008865300,0
008865300:2,Bertrix,49.852835,5.267193,2,008865300,0
008865300:3,Bertrix,49.852835,5.267193,3,008865300,0
008865540,Paliseul,49.895408,5.118349,,,1
008865540:0,Paliseul,49.895408,5.118349,,008865540,0
008865540:1,Paliseul,49.895408,5.118349,1,008865540,0
008865540:2,Paliseul,49.895408,5.118349,2,008865540,0
008865565,Carlsbourg,49.905458,5.092784,,,1
008865565:0,Carlsbourg,49.905458,5.092784,,008865565,0
008865565:1,Carlsbourg,49.905458,5.092784,1,008865565,0
008865565:2,Carlsbourg,49.905458,5.092784,2,008865565,0
008865615,Graide,49.934134,5.043047,,,1
008865615:0,Graide,49.934134,5.043047,,008865615,0
008865615:1,Graide,49.934134,5.043047,1,008865615,0
008865615:2,Graide,49.934134,5.043047,2,008865615,0
008865649,Gedinne,49.984123,4.978073,,,1
008865649:0,Gedinne,49.984123,4.978073,,008865649,0
008865649:1,Gedinne,49.984123,4.978073,1,008865649,0
008865649:2,Gedinne,49.984123,4.978073,2,008865649,0
008866001,Arlon,49.68053,5.809971,,,1
008866001:0,Arlon,49.68053,5.809971,,008866001,0
008866001:1,Arlon,49.68053,5.809971,1,008866001,0
008866001:2,Arlon,49.68053,5.809971,2,008866001,0
008866001:3,Arlon,49.68053,5.809971,3,008866001,0
008866001:4,Arlon,49.68053,5.809971,4,008866001,0
008866001:5,Arlon,49.68053,5.809971,5,008866001,0
008866118,Viville,49.688243,5.786527,,,1
008866118:0,Viville,49.688243,5.786527,,008866118,0
008866118:1,Viville,49.688243,5.786527,1,008866118,0
008866118:2,Viville,49.688243,5.786527,2,008866118,0
008866142,Habay,49.718249,5.632685,,,1
008866142:0,Habay,49.718249,5.632685,,008866142,0
008866142:1,Habay,49.718249,5.632685,1,008866142,0
008866142:2,Habay,49.718249,5.632685,2,008866142,0
008866175,Marbehan,49.727337,5.539755,,,1
008866175:0,Marbehan,49.727337,5.539755,,008866175,0
008866175:1,Marbehan,49.727337,5.539755,1,008866175,0
008866175:2,Marbehan,49.727337,5.539755,2,008866175,0
008866175:3,Marbehan,49.727337,5.539755,3,008866175,0
008866258,Neufchâteau,49.854318,5.452559,,,1
008866258:0,Neufchâteau,49.854318,5.452559,,008866258,0
008866258:1,Neufchâteau,49.854318,5.452559,1,008866258,0
008866258:2,Neufchâteau,49.854318,5.452559,2,008866258,0
008866407,Virton,49.560821,5.519125,,,1
008866407:0,Virton,49.560821,5.519125,,008866407,0
008866407:1,Virton,49.560821,5.519125,1,008866407,0
008866407:2,Virton,49.560821,5.519125,2,008866407,0
008866407:3,Virton,49.560821,5.519125,3,008866407,0
008866530,Halanzy,49.5562,5.741347,,,1
008866530:0,Halanzy,49.5562,5.741347,,008866530,0
008866530:1,Halanzy,49.5562,5.741347,1,008866530,0
008866530:2,Halanzy,49.5562,5.741347,2,008866530,0
008866605,Athus,49.563346,5.828947,,,1
008866605:0,Athus,49.563346,5.828947,,008866605,0
008866605:1,Athus,49.563346,5.828947,1,008866605,0
008866605:2,Athus,49.563346,5.828947,2,008866605,0
008866605:3,Athus,49.563346,5.828947,3,008866605,0
008866654,Aubange,49.564093,5.79806,,,1
008866654:0,Aubange,49.564093,5.79806,,008866654,0
008866654:1,Aubange,49.564093,5.79806,1,008866654,0
008866654:2,Aubange,49.564093,5.79806,2,008866654,0
008866662,Messancy,49.592777,5.818915,,,1
008866662:0,Messancy,49.592777,5.818915,,008866662,0
008866662:1,Messancy,49.592777,5.818915,1,008866662,0
008866845,Florenville,49.706967,5.331115,,,1
008866845:0,Florenville,49.706967,5.331115,,008866845,0
008866845:1,Florenville,49.706967,5.331115,1,008866845,0
008866845:2,Florenville,49.706967,5.331115,2,008866845,0
008871100,Marchienne-au-Pont,50.412171,4.394223,,,1
008871100:0,Marchienne-au-Pont,50.412171,4.394223,,008871100,0
008871100:1,Marchienne-au-Pont,50.412171,4.394223,1,008871100,0
008871100:2,Marchienne-au-Pont,50.412171,4.394223,2,008871100,0
008871100:3,Marchienne-au-Pont,50.412171,4.394223,3,008871100,0
008871100:4,Marchienne-au-Pont,50.412171,4.394223,4,008871100,0
008871175,Jamioulx,50.352896,4.411294,,,1
008871175:0,Jamioulx,50.352896,4.411294,,008871175,0
008871175:1,Jamioulx,50.352896,4.411294,1,008871175,0
008871175:2,Jamioulx,50.352896,4.411294,2,008871175,0
008871183,Beignée,50.333893,4.406305,,,1
008871183:0,Beignée,50.333893,4.406305,,008871183,0
008871183:1,Beignée,50.333893,4.406305,1,008871183,0
008871183:2,Beignée,50.333893,4.406305,2,008871183,0
008871217,Roux,50.443112,4.393199,,,1
008871217:0,Roux,50.443112,4.393199,,008871217,0
008871217:1,Roux,50.443112,4.393199,1,008871217,0
008871217:2,Roux,50.443112,4.393199,2,008871217,0
008871217:3,Roux,50.443112,4.393199,3,008871217,0
008871217:4,Roux,50.443112,4.393199,4,008871217,0
008871225,Courcelles-Motte,50.462007,4.400534,,,1
008871225:0,Courcelles-Motte,50.462007,4.400534,,008871225,0
008871225:1,Courcelles-Motte,50.462007,4.400534,1,008871225,0
008871225:2,Courcelles-Motte,50.462007,4.400534,2,008871225,0
008871225:3,Courcelles-Motte,50.462007,4.400534,3,008871225,0
008871225:4,Courcelles-Motte,50.462007,4.400534,4,008871225,0
008871308,Luttre,50.505856,4.38412,,,1
008871308:0,Luttre,50.505856,4.38412,,008871308,0
008871308:1,Luttre,50.505856,4.38412,1,008871308,0
008871308:2,Luttre,50.505856,4.38412,2,008871308,0
008871308:3,Luttre,50.505856,4.38412,3,008871308,0
008871308:4,Luttre,50.505856,4.38412,4,008871308,0
008871308:5,Luttre,50.505856,4.38412,5,008871308,0
008871332,Obaix-Buzet,50.535206,4.36357,,,1
008871332:0,Obaix-Buzet,50.535206,4.36357,,008871332,0
008871332:1,Obaix-Buzet,50.535206,4.36357,1,008871332,0
008871332:2,Obaix-Buzet,50.535206,4.36357,2,008871332,0
008871365,Pont-à-Celles,50.513812,4.355291,,,1
008871365:0,Pont-à-Celles,50.513812,4.355291,,008871365,0
008871365:1,Pont-à-Celles,50.513812,4.355291,1,008871365,0
008871365:2,Pont-à-Celles,50.513812,4.355291,2,008871365,0
008871373,Gouy-lez-Pieton,50.497065,4.325123,,,1
008871373:0,Gouy-lez-Pieton,50.497065,4.325123,,008871373,0
008871373:1,Gouy-lez-Pieton,50.497065,4.325123,1,008871373,0
008871373:2,Gouy-lez-Pieton,50.497065,4.325123,2,008871373,0
008871381,Godarville,50.492795,4.290308,,,1
008871381:0,Godarville,50.492795,4.290308,,008871381,0
008871381:1,Godarville,50.492795,4.290308,1,008871381,0
008871381:2,Godarville,50.492795,4.290308,2,008871381,0
008871415,Piéton,50.434959,4.288438,,,1
008871415:0,Piéton,50.434959,4.288438,,008871415,0
008871415:1,Piéton,50.434959,4.288438,1,008871415,0
008871415:2,Piéton,50.434959,4.288438,2,008871415,0
008871415:3,Piéton,50.434959,4.288438,3,008871415,0
008871514,Forchies,50.433314,4.325384,,,1
008871514:0,Forchies,50.433314,4.325384,,008871514,0
008871514:1,Forchies,50.433314,4.325384,1,008871514,0
008871514:2,Forchies,50.433314,4.325384,2,008871514,0
008871605,Erquelinnes,50.304192,4.113562,,,1
008871605:0,Erquelinnes,50.304192,4.113562,,008871605,0
008871605:1,Erquelinnes,50.304192,4.113562,1,008871605,0
008871647,Erquelinnes-Village,50.310179,4.132314,,,1
008871647:0,Erquelinnes-Village,50.310179,4.132314,,008871647,0
008871647:1,Erquelinnes-Village,50.310179,4.132314,1,008871647,0
008871647:2,Erquelinnes-Village,50.310179,4.132314,2,008871647,0
008871662,Solre-sur-Sambre,50.312642,4.158427,,,1
008871662:0,Solre-sur-Sambre,50.312642,4.158427,,008871662,0
008871662:1,Solre-sur-Sambre,50.312642,4.158427,1,008871662,0
008871662:2,Solre-sur-Sambre,50.312642,4.158427,2,008871662,0
008871670,Labuissière,50.316328,4.186833,,,1
008871670:0,Labuissière,50.316328,4.186833,,008871670,0
008871670:1,Labuissière,50.316328,4.186833,1,008871670,0
008871670:2,Labuissière,50.316328,4.186833,2,008871670,0
008871688,Fontaine-Valmont,50.321164,4.212785,,,1
008871688:0,Fontaine-Valmont,50.321164,4.212785,,008871688,0
008871688:1,Fontaine-Valmont,50.321164,4.212785,1,008871688,0
008871688:2,Fontaine-Valmont,50.321164,4.212785,2,008871688,0
008871712,Lobbes,50.346469,4.260958,,,1
008871712:0,Lobbes,50.346469,4.260958,,008871712,0
008871712:1,Lobbes,50.346469,4.260958,1,008871712,0
008871712:2,Lobbes,50.346469,4.260958,2,008871712,0
008871811,Thuin,50.342738,4.288906,,,1
008871811:0,Thuin,50.342738,4.288906,,008871811,0
008871811:1,Thuin,50.342738,4.288906,1,008871811,0
008871811:2,Thuin,50.342738,4.288906,2,008871811,0
008871829,Hourpes,50.363692,4.308736,,,1
008871829:0,Hourpes,50.363692,4.308736,,008871829,0
008871829:1,Hourpes,50.363692,4.308736,1,008871829,0
008871829:2,Hourpes,50.363692,4.308736,2,008871829,0
008871837,Landelies,50.377311,4.350976,,,1
008871837:0,Landelies,50.377311,4.350976,,008871837,0
008871837:1,Landelies,50.377311,4.350976,1,008871837,0
008871837:2,Landelies,50.377311,4.350976,2,008871837,0
008871852,Marchienne-Zone,50.397465,4.388767,,,1
008871852:0,Marchienne-Zone,50.397465,4.388767,,008871852,0
008871852:1,Marchienne-Zone,50.397465,4.388767,1,008871852,0
008871852:2,Marchienne-Zone,50.397465,4.388767,2,008871852,0
008872009,Charleroi-Sud,50.40471,4.438567,,,1
008872009:0,Charleroi-Sud,50.40471,4.438567,,008872009,0
008872009:1,Charleroi-Sud,50.40471,4.438567,1,008872009,0
008872009:2,Charleroi-Sud,50.40471,4.438567,2,008872009,0
008872009:3,Charleroi-Sud,50.40471,4.438567,3,008872009,0
008872009:4,Charleroi-Sud,50.40471,4.438567,4,008872009,0
008872009:5,Charleroi-Sud,50.40471,4.438567,5,008872009,0
008872009:6,Charleroi-Sud,50.40471,4.438567,6,008872009,0
008872009:7,Charleroi-Sud,50.40471,4.438567,7,008872009,0
008872009:8,Charleroi-Sud,50.40471,4.438567,8,008872009,0
008872009:9,Charleroi-Sud,50.40471,4.438567,9,008872009,0
008872009:10,Charleroi-Sud,50.40471,4.438567,10,008872009,0
008872009:11,Charleroi-Sud,50.40471,4.438567,11,008872009,0
008872009:12,Charleroi-Sud,50.40471,4.438567,12,008872009,0
008872066,Charleroi-Ouest,50.410948,4.436653,,,1
008872066:0,Charleroi-Ouest,50.410948,4.436653,,008872066,0
008872066:1,Charleroi-Ouest,50.410948,4.436653,1,008872066,0
008872066:2,Charleroi-Ouest,50.410948,4.436653,2,008872066,0
008872306,Lodelinsart,50.432451,4.462946,,,1
008872306:0,Lodelinsart,50.432451,4.462946,,008872306,0
008872306:1,Lodelinsart,50.432451,4.462946,1,008872306,0
008872306:2,Lodelinsart,50.432451,4.462946,2,008872306,0
008872413,Fleurus,50.481927,4.543741,,,1
008872413:0,Fleurus,50.481927,4.543741,,008872413,0
008872413:1,Fleurus,50.481927,4.543741,1,008872413,0
008872413:2,Fleurus,50.481927,4.543741,2,008872413,0
008872520,Ligny,50.511726,4.566133,,,1
008872520:0,Ligny,50.511726,4.566133,,008872520,0
008872520:1,Ligny,50.511726,4.566133,1,008872520,0
008872520:2,Ligny,50.511726,4.566133,2,008872520,0
008872553,Tilly,50.558084,4.552676,,,1
008872553:0,Tilly,50.558084,4.552676,,008872553,0
008872553:1,Tilly,50.558084,4.552676,1,008872553,0
008872553:2,Tilly,50.558084,4.552676,2,008872553,0
008872579,Villers-la-Ville,50.578103,4.533349,,,1
008872579:0,Villers-la-Ville,50.578103,4.533349,,008872579,0
008872579:1,Villers-la-Ville,50.578103,4.533349,1,008872579,0
008872579:2,Villers-la-Ville,50.578103,4.533349,2,008872579,0
008872587,La Roche (Brabant),50.610338,4.539157,,,1
008872587:0,La Roche (Brabant),50.610338,4.539157,,008872587,0
008872587:1,La Roche (Brabant),50.610338,4.539157,1,008872587,0
008872587:2,La Roche (Brabant),50.610338,4.539157,2,008872587,0
008872611,Faux,50.621826,4.54926,,,1
008872611:0,Faux,50.621826,4.54926,,008872611,0
008872611:1,Faux,50.621826,4.54926,1,008872611,0
008872611:2,Faux,50.621826,4.54926,2,008872611,0
008873007,Walcourt,50.259219,4.435879,,,1
008873007:0,Walcourt,50.259219,4.435879,,008873007,0
008873007:1,Walcourt,50.259219,4.435879,1,008873007,0
008873007:2,Walcourt,50.259219,4.435879,2,008873007,0
008873007:3,Walcourt,50.259219,4.435879,3,008873007,0
008873122,Philippeville,50.191639,4.535956,,,1
008873122:0,Philippeville,50.191639,4.535956,,008873122,0
008873239,Yves-Gomezée,50.237133,4.492709,,,1
