route_id,service_id,trip_id
L4390,3387,L439033871
IC520,3388,IC52033881
IC1504,3389,IC150433891
L1771,3390,L177133901
L1793,3391,L179333911
IC504,3392,IC50433921
IC530,3393,IC53033931
IC531,3394,IC53133941
IC532,3395,IC53233951
IC533,3396,IC53333961
IC534,3397,IC53433971
IC535,3398,IC53533981
IC536,3399,IC53633991
IC537,3400,IC53734001
IC538,3401,IC53834011
IC539,3402,IC53934021
IC540,3403,IC54034031
IC541,3404,IC54134041
IC542,3405,IC54234051
IC543,3406,IC54334061
L5028,3407,L502834071
L5029,3408,L502934081
L5030,3409,L503034091
L5031,3410,L503134101
L5032,3411,L503234111
L5033,3412,L503334121
L5034,3413,L503434131
L5035,3414,L503534141
L5036,3415,L503634151
L5037,3416,L503734161
L5038,3417,L503834171
L5039,3418,L503934181
L5040,3419,L504034191
L5041,3420,L504134201
IC505,3422,IC50534221
IC506,3423,IC50634231
IC507,3424,IC50734241
IC508,3425,IC50834251
IC509,3426,IC50934261
IC510,3427,IC51034271
IC511,3428,IC51134281
IC512,3429,IC51234291
IC513,3430,IC51334301
IC514,3431,IC51434311
IC515,3432,IC51534321
IC516,3433,IC51634331
IC517,3434,IC51734341
IC518,3435,IC51834351
IC530,3436,IC53034361
IC531,3437,IC53134371
IC532,3438,IC53234381
IC533,3439,IC53334391
IC534,3440,IC53434401
IC535,3441,IC53534411
IC536,3442,IC53634421
IC537,3443,IC53734431
IC538,3444,IC53834441
IC539,3445,IC53934451
IC540,3446,IC54034461
IC541,3447,IC54134471
IC542,3448,IC54234481
IC543,3449,IC54334491
IC544,3421,IC54434211
L5028,3450,L502834501
L5569,3451,L556934511
L5576,3452,L557634521
P7676,3453,P767634531
IC544,3454,IC54434541
L1972,3455,L197234551
IC807,3457,IC80734571
IC809,3458,IC80934581
IC811,3459,IC81134591
IC813,3460,IC81334601
IC815,3461,IC81534611
IC817,3462,IC81734621
IC819,3463,IC81934631
IC821,3464,IC82134641
IC827,3465,IC82734651
IC829,3466,IC82934661
IC831,3467,IC83134671
IC833,3468,IC83334681
IC835,3469,IC83534691
IC837,3470,IC83734701
IC839,3471,IC83934711
IC841,3472,IC84134721
IC1521,3473,IC152134731
IC1522,3474,IC152234741
IC1527,3475,IC152734751
IC1528,3476,IC152834761
IC1607,3477,IC160734771
IC1608,3478,IC160834781
IC1609,3479,IC160934791
IC1610,3480,IC161034801
IC1611,3481,IC161134811
IC1612,3482,IC161234821
IC1613,3483,IC161334831
IC1614,3484,IC161434841
IC1615,3485,IC161534851
IC1616,3486,IC161634861
IC1617,3487,IC161734871
IC1618,3488,IC161834881
IC1619,3489,IC161934891
IC1620,3490,IC162034901
IC1621,3491,IC162134911
IC1622,3492,IC162234921
IC1627,3493,IC162734931
IC1628,3494,IC162834941
IC1629,3495,IC162934951
IC1630,3496,IC163034961
IC1631,3497,IC163134971
IC1632,3498,IC163234981
IC1633,3499,IC163334991
IC1634,3500,IC163435001
IC1635,3501,IC163535011
IC1636,3502,IC163635021
IC1637,3503,IC163735031
IC1638,3504,IC163835041
IC1639,3505,IC163935051
IC1640,3506,IC164035061
IC1641,3507,IC164135071
IC1642,3508,IC164235081
IC1643,3509,IC164335091
IC2320,3510,IC232035101
IC2328,3511,IC232835111
IC2618,3512,IC261835121
IC2620,3513,IC262035131
IC2628,3514,IC262835141
IC2641,3515,IC264135151
IC2643,3516,IC264335161
IC2919,3517,IC291935171
IC3334,3518,IC333435181
IC3339,3519,IC333935191
IC3344,3520,IC334435201
IC3805,3521,IC380535211
IC3818,3522,IC381835221
IC3819,3523,IC381935231
IC3820,3524,IC382035241
IC3821,3525,IC382135251
IC3837,3526,IC383735261
IC3838,3527,IC383835271
IC3839,3528,IC383935281
IC3840,3529,IC384035291
IC3841,3530,IC384135301
IC3842,3531,IC384235311
IC3843,3532,IC384335321
IC3844,3533,IC384435331
IC4406,3534,IC440635341
IC4306,3535,IC430635351
IC4307,3536,IC430735361
IC4408,3537,IC440835371
IC4308,3538,IC430835381
IC4309,3539,IC430935391
IC4410,3540,IC441035401
IC4310,3541,IC431035411
IC4311,3542,IC431135421
IC4412,3543,IC441235431
IC4312,3544,IC431235441
IC4313,3545,IC431335451
IC4414,3546,IC441435461
IC4314,3547,IC431435471
IC4315,3548,IC431535481
IC4416,3549,IC441635491
IC4316,3550,IC431635501
IC4317,3551,IC431735511
IC4418,3552,IC441835521
IC4318,3553,IC431835531
IC4319,3554,IC431935541
IC4420,3555,IC442035551
IC4320,3556,IC432035561
IC4321,3557,IC432135571
IC4322,3558,IC432235581
IC4325,3560,IC432535601
IC4326,3561,IC432635611
IC4327,3562,IC432735621
IC4328,3563,IC432835631
IC4329,3564,IC432935641
IC4330,3565,IC433035651
IC4331,3566,IC433135661
IC4332,3567,IC433235671
IC4333,3568,IC433335681
IC4334,3569,IC433435691
IC4335,3570,IC433535701
IC4336,3571,IC433635711
IC4337,3572,IC433735721
IC4338,3573,IC433835731
IC4339,3574,IC433935741
IC4340,3575,IC434035751
IC4341,3576,IC434135761
IC4342,3577,IC434235771
IC4429,3578,IC442935781
IC4431,3579,IC443135791
IC4433,3580,IC443335801
IC4435,3581,IC443535811
IC4437,3582,IC443735821
IC4439,3583,IC443935831
IC4441,3584,IC444135841
IC5357,3585,IC535735851
IC5392,3586,IC539235861
IC5393,3587,IC539335871
ICT6967,3588,ICT696735881
ICT6987,3589,ICT698735891
ICT6996,3590,ICT699635901
L558,3591,L55835911
L560,3592,L56035921
L562,3593,L56235931
L564,3594,L56435941
L566,3595,L56635951
L568,3596,L56835961
L570,3597,L57035971
L577,3598,L57735981
L579,3599,L57935991
L581,3600,L58136001
L583,3601,L58336011
L585,3602,L58536021
L587,3603,L58736031
L589,3604,L58936041
L757,3605,L75736051
L759,3606,L75936061
L761,3607,L76136071
L763,3608,L76336081
L765,3609,L76536091
L767,3610,L76736101
L769,3611,L76936111
L771,3612,L77136121
L778,3613,L77836131
L780,3614,L78036141
L782,3615,L78236151
L784,3616,L78436161
L786,3617,L78636171
L788,3618,L78836181
L790,3619,L79036191
L792,3620,L79236201
L876,3621,L87636211
L880,3622,L88036221
L1774,3623,L177436231
L2856,3624,L285636241
L2857,3625,L285736251
L2858,3626,L285836261
L2859,3627,L285936271
L2860,3628,L286036281
L2861,3629,L286136291
L2862,3630,L286236301
L2863,3631,L286336311
L2864,3632,L286436321
L2865,3633,L286536331
L2866,3634,L286636341
L2867,3635,L286736351
L2868,3636,L286836361
L2869,3637,L286936371
L2870,3638,L287036381
L2871,3639,L287136391
L2872,3640,L287236401
L2877,3641,L287736411
L2878,3642,L287836421
L2879,3643,L287936431
L2880,3644,L288036441
L2881,3645,L288136451
L2882,3646,L288236461
L2883,3647,L288336471
L2884,3648,L288436481
L2885,3649,L288536491
L2886,3650,L288636501
L2887,3651,L288736511
L2888,3652,L288836521
L2889,3653,L288936531
L2890,3654,L289036541
L2891,3655,L289136551
L2892,3656,L289236561
L2893,3657,L289336571
L4555,3658,L455536581
L4557,3659,L455736591
L4559,3660,L455936601
L4561,3661,L456136611
L4563,3662,L456336621
L4565,3663,L456536631
L4569,3664,L456936641
L4578,3665,L457836651
L4580,3666,L458036661
L4582,3667,L458236671
L4584,3668,L458436681
L4586,3669,L458636691
L4588,3670,L458836701
L4590,3671,L459036711
L4592,3672,L459236721
L4977,3673,L497736731
L5042,3674,L504236741
L5177,3675,L517736751
P8220,3677,P822036771
THA9315,3678,THA931536781
THA9321,3679,THA932136791
THA9324,3680,THA932436801
THA9341,3681,THA934136811
THA9352,3682,THA935236821
THA9366,3683,THA936636831
THA9403,3684,THA940336841
THA9472,3685,THA947236851
IC90,3686,IC9036861
IC91,3687,IC9136871
IC96,3688,IC9636881
IC97,3689,IC9736891
IC404,3690,IC40436901
IC405,3691,IC40536911
IC406,3692,IC40636921
IC407,3693,IC40736931
IC408,3694,IC40836941
IC409,3695,IC40936951
IC410,3696,IC41036961
IC411,3697,IC41136971
IC412,3698,IC41236981
IC413,3699,IC41336991
IC414,3700,IC41437001
IC415,3701,IC41537011
IC416,3702,IC41637021
IC417,3703,IC41737031
IC418,3704,IC41837041
IC419,3705,IC41937051
IC420,3706,IC42037061
IC421,3707,IC42137071
IC422,3708,IC42237081
IC426,3709,IC42637091
IC427,3710,IC42737101
IC428,3711,IC42837111
IC429,3712,IC42937121
IC430,3713,IC43037131
IC431,3714,IC43137141
IC432,3715,IC43237151
IC433,3716,IC43337161
IC434,3717,IC43437171
IC435,3718,IC43537181
IC436,3719,IC43637191
IC437,3720,IC43737201
IC438,3721,IC43837211
IC439,3722,IC43937221
IC440,3723,IC44037231
IC441,3724,IC44137241
IC442,3725,IC44237251
IC443,3726,IC44337261
IC519,3727,IC51937271
IC527,3729,IC52737291
IC545,3456,IC54534561
IC704,3730,IC70437301
IC19704,3731,IC1970437311
IC705,3732,IC70537321
IC706,3733,IC70637331
IC19710,3734,IC1971037341
IC707,3735,IC70737351
IC708,3736,IC70837361
IC19714,3737,IC1971437371
IC709,3738,IC70937381
IC19734,3739,IC1973437391
IC710,3740,IC71037401
IC19716,3741,IC1971637411
IC711,3742,IC71137421
IC19718,3743,IC1971837431
IC712,3744,IC71237441
IC19720,3745,IC1972037451
IC713,3746,IC71337461
IC19736,3747,IC1973637471
IC714,3748,IC71437481
IC715,3749,IC71537491
IC19724,3750,IC1972437501
IC716,3751,IC71637511
IC19726,3752,IC1972637521
IC717,3753,IC71737531
IC19728,3754,IC1972837541
IC718,3755,IC71837551
IC19730,3756,IC1973037561
IC719,3757,IC71937571
IC720,3758,IC72037581
IC721,3759,IC72137591
IC725,3761,IC72537611
IC726,3762,IC72637621
IC727,3763,IC72737631
IC728,3764,IC72837641
IC729,3765,IC72937651
IC730,3766,IC73037661
IC731,3767,IC73137671
IC732,3768,IC73237681
IC733,3769,IC73337691
IC734,3770,IC73437701
IC735,3771,IC73537711
IC736,3772,IC73637721
IC737,3773,IC73737731
IC738,3774,IC73837741
IC739,3775,IC73937751
IC740,3776,IC74037761
IC741,3777,IC74137771
IC742,3778,IC74237781
IC743,3779,IC74337791
IC744,3780,IC74437801
IC805,3781,IC80537811
IC806,3782,IC80637821
IC808,3783,IC80837831
IC810,3784,IC81037841
IC812,3785,IC81237851
IC814,3786,IC81437861
IC816,3787,IC81637871
IC818,3788,IC81837881
IC820,3789,IC82037891
IC822,3790,IC82237901
IC826,3791,IC82637911
IC828,3792,IC82837921
IC830,3793,IC83037931
IC832,3794,IC83237941
IC834,3795,IC83437951
IC836,3796,IC83637961
IC838,3797,IC83837971
IC840,3798,IC84037981
IC842,3799,IC84237991
IC904,3800,IC90438001
IC905,3801,IC90538011
IC906,3802,IC90638021
IC907,3803,IC90738031
IC908,3804,IC90838041
IC909,3805,IC90938051
IC910,3806,IC91038061
IC911,3807,IC91138071
IC912,3808,IC91238081
IC913,3809,IC91338091
IC914,3810,IC91438101
IC915,3811,IC91538111
IC916,3812,IC91638121
IC917,3813,IC91738131
IC918,3814,IC91838141
IC919,3815,IC91938151
IC920,3816,IC92038161
IC921,3817,IC92138171
IC927,3818,IC92738181
IC928,3819,IC92838191
IC929,3820,IC92938201
IC930,3821,IC93038211
IC931,3822,IC93138221
IC932,3823,IC93238231
IC933,3824,IC93338241
IC934,3825,IC93438251
IC935,3826,IC93538261
IC936,3827,IC93638271
IC937,3828,IC93738281
IC938,3829,IC93838291
IC939,3830,IC93938301
IC940,3831,IC94038311
IC941,3832,IC94138321
IC942,3833,IC94238331
IC943,3834,IC94338341
IC944,3835,IC94438351
IC1505,3836,IC150538361
IC1506,3837,IC150638371
IC1507,3838,IC150738381
IC1508,3839,IC150838391
IC1509,3840,IC150938401
IC1510,3841,IC151038411
IC1511,3842,IC151138421
IC1512,3843,IC151238431
IC1513,3844,IC151338441
IC1514,3845,IC151438451
IC1515,3846,IC151538461
IC1516,3847,IC151638471
IC1517,3848,IC151738481
IC1518,3849,IC151838491
IC1519,3850,IC151938501
IC1520,3851,IC152038511
IC1525,3852,IC152538521
IC1526,3853,IC152638531
IC1627,3854,IC162738541
IC1527,3855,IC152738551
IC1628,3856,IC162838561
IC1528,3857,IC152838571
IC1629,3858,IC162938581
IC1529,3859,IC152938591
IC1630,3860,IC163038601
IC1530,3861,IC153038611
IC1631,3862,IC163138621
IC1531,3863,IC153138631
IC1532,3864,IC153238641
IC1633,3865,IC163338651
IC1533,3866,IC153338661
IC1634,3867,IC163438671
IC1534,3868,IC153438681
IC1635,3869,IC163538691
IC1535,3870,IC153538701
IC1636,3871,IC163638711
IC1536,3872,IC153638721
IC1637,3873,IC163738731
IC1537,3874,IC153738741
IC1638,3875,IC163838751
IC1538,3876,IC153838761
IC1639,3877,IC163938771
IC1539,3878,IC153938781
IC1640,3879,IC164038791
IC1540,3880,IC154038801
IC1641,3881,IC164138811
IC1541,3882,IC154138821
IC1642,3883,IC164238831
IC1542,3884,IC154238841
IC1605,3885,IC160538851
IC1606,3886,IC160638861
IC1607,3887,IC160738871
IC1608,3888,IC160838881
IC1609,3889,IC160938891
IC1610,3890,IC161038901
IC1611,3891,IC161138911
IC1612,3892,IC161238921
IC1613,3893,IC161338931
IC1614,3894,IC161438941
IC1615,3895,IC161538951
IC1616,3896,IC161638961
IC1617,3897,IC161738971
IC1618,3898,IC161838981
IC1619,3899,IC161938991
IC1620,3900,IC162039001
IC1625,3901,IC162539011
IC1626,3902,IC162639021
IC1704,3903,IC170439031
IC1707,3904,IC170739041
IC1711,3905,IC171139051
IC1714,3906,IC171439061
IC1717,3907,IC171739071
IC1719,3908,IC171939081
IC1737,3909,IC173739091
IC1738,3910,IC173839101
IC1740,3911,IC174039111
IC1743,3912,IC174339121
IC1805,3914,IC180539141
IC1806,3915,IC180639151
IC1807,3916,IC180739161
IC1809,3917,IC180939171
IC1810,3918,IC181039181
IC1812,3919,IC181239191
IC1813,3920,IC181339201
IC1814,3921,IC181439211
IC1815,3922,IC181539221
IC1816,3923,IC181639231
IC1817,3924,IC181739241
IC1818,3925,IC181839251
IC1819,3926,IC181939261
IC1820,3927,IC182039271
IC1821,3928,IC182139281
IC1822,3929,IC182239291
IC1826,3930,IC182639301
IC1827,3931,IC182739311
IC1828,3932,IC182839321
IC1829,3933,IC182939331
IC1830,3934,IC183039341
IC1832,3935,IC183239351
IC1833,3936,IC183339361
IC1835,3937,IC183539371
IC1836,3938,IC183639381
IC1837,3939,IC183739391
IC1838,3940,IC183839401
IC1839,3941,IC183939411
IC1840,3942,IC184039421
IC1841,3943,IC184139431
IC1842,3944,IC184239441
IC1904,3945,IC190439451
IC1905,3946,IC190539461
IC1906,3947,IC190639471
IC1907,3948,IC190739481
IC1908,3949,IC190839491
IC1909,3950,IC190939501
IC1910,3951,IC191039511
IC1911,3952,IC191139521
IC1912,3953,IC191239531
IC1913,3954,IC191339541
IC1914,3955,IC191439551
IC1915,3956,IC191539561
IC1916,3957,IC191639571
IC1917,3958,IC191739581
IC1918,3959,IC191839591
IC1919,3960,IC191939601
IC1920,3961,IC192039611
IC1921,3962,IC192139621
IC1926,3963,IC192639631
IC1927,3964,IC192739641
IC1928,3965,IC192839651
IC1929,3966,IC192939661
IC1930,3967,IC193039671
IC1931,3968,IC193139681
IC1932,3969,IC193239691
IC1933,3970,IC193339701
IC1934,3971,IC193439711
IC1935,3972,IC193539721
IC1936,3973,IC193639731
IC1937,3974,IC193739741
IC1938,3975,IC193839751
IC1939,3976,IC193939761
IC1940,3977,IC194039771
IC1941,3978,IC194139781
IC1942,3979,IC194239791
IC1943,3980,IC194339801
IC2003,3981,IC200339811
IC2004,3982,IC200439821
IC2005,3983,IC200539831
IC2006,3984,IC200639841
IC2007,3985,IC200739851
IC2008,3986,IC200839861
IC2009,3987,IC200939871
IC2010,3988,IC201039881
IC2011,3989,IC201139891
IC2012,3990,IC201239901
IC2013,3991,IC201339911
IC2014,3992,IC201439921
IC2015,3993,IC201539931
IC2016,3994,IC201639941
IC2017,3995,IC201739951
IC2018,3996,IC201839961
IC2019,3997,IC201939971
IC2020,3998,IC202039981
IC2021,3999,IC202139991
IC2105,4000,IC210540001
IC2106,4001,IC210640011
IC2108,4002,IC210840021
IC2109,4003,IC210940031
IC2110,4004,IC211040041
IC2111,4005,IC211140051
IC2113,4006,IC211340061
IC2114,4007,IC211440071
IC2115,4008,IC211540081
IC2116,4009,IC211640091
IC2117,4010,IC211740101
IC2118,4011,IC211840111
IC2119,4012,IC211940121
IC2120,4013,IC212040131
IC2126,4016,IC212640161
IC2127,4017,IC212740171
IC2128,4018,IC212840181
IC2129,4019,IC212940191
IC2130,4020,IC213040201
IC2131,4021,IC213140211
IC2132,4022,IC213240221
IC2133,4023,IC213340231
IC2134,4024,IC213440241
IC2135,4025,IC213540251
IC2136,4026,IC213640261
IC2137,4027,IC213740271
IC2138,4028,IC213840281
IC2139,4029,IC213940291
IC2141,4030,IC214140301
IC2142,4031,IC214240311
IC2145,4032,IC214540321
IC2146,4033,IC214640331
IC2204,4034,IC220440341
IC2205,4035,IC220540351
IC2206,4036,IC220640361
IC2207,4037,IC220740371
IC2208,4038,IC220840381
IC2209,4039,IC220940391
IC2210,4040,IC221040401
IC2211,4041,IC221140411
IC2212,4042,IC221240421
IC2213,4043,IC221340431
IC2214,4044,IC221440441
IC2215,4045,IC221540451
IC2216,4046,IC221640461
IC2217,4047,IC221740471
IC2218,4048,IC221840481
IC2219,4049,IC221940491
IC2220,4050,IC222040501
IC2221,4051,IC222140511
IC2227,4052,IC222740521
IC2228,4053,IC222840531
IC2229,4054,IC222940541
IC2238,4055,IC223840551
IC2304,4056,IC230440561
IC2305,4057,IC230540571
IC2307,4058,IC230740581
IC2308,4059,IC230840591
IC2309,4060,IC230940601
IC2310,4061,IC231040611
IC2311,4062,IC231140621
IC2312,4063,IC231240631
IC2313,4064,IC231340641
IC2314,4065,IC231440651
IC2315,4066,IC231540661
IC2316,4067,IC231640671
IC2317,4068,IC231740681
IC2318,4069,IC231840691
IC2319,4070,IC231940701
IC2321,4071,IC232140711
IC2326,4072,IC232640721
IC2327,4073,IC232740731
IC2328,4074,IC232840741
IC2329,4075,IC232940751
IC2330,4076,IC233040761
IC2331,4077,IC233140771
IC2332,4078,IC233240781
IC2333,4079,IC233340791
IC2334,4080,IC233440801
IC2335,4081,IC233540811
IC2336,4082,IC233640821
IC2337,4083,IC233740831
IC2338,4084,IC233840841
IC2339,4085,IC233940851
IC2340,4086,IC234040861
IC2341,4087,IC234140871
IC2343,4088,IC234340881
IC2420,4089,IC242040891
IC2421,4090,IC242140901
IC2426,4092,IC242640921
IC2427,4093,IC242740931
IC2506,4094,IC250640941
IC2507,4095,IC250740951
IC2508,4096,IC250840961
IC2509,4097,IC250940971
IC2510,4098,IC251040981
IC2511,4099,IC251140991
IC2512,4100,IC251241001
IC2513,4101,IC251341011
IC2514,4102,IC251441021
IC2515,4103,IC251541031
IC2516,4104,IC251641041
IC2517,4105,IC251741051
IC2518,4106,IC251841061
IC2519,4107,IC251941071
IC2527,4108,IC252741081
IC2528,4109,IC252841091
IC2529,4110,IC252941101
IC2530,4111,IC253041111
IC2531,4112,IC253141121
IC2532,4113,IC253241131
IC2533,4114,IC253341141
IC2534,4115,IC253441151
IC2535,4116,IC253541161
IC2536,4117,IC253641171
IC2537,4118,IC253741181
IC2538,4119,IC253841191
IC2539,4120,IC253941201
IC2540,4121,IC254041211
IC2807,4122,IC280741221
IC2817,4123,IC281741231
P8064,4124,P806441241
IC2836,4125,IC283641251
IC2906,4126,IC290641261
IC2907,4127,IC290741271
IC2908,4128,IC290841281
IC2909,4129,IC290941291
IC2910,4130,IC291041301
IC2911,4131,IC291141311
IC2912,4132,IC291241321
IC2913,4133,IC291341331
IC2914,4134,IC291441341
IC2915,4135,IC291541351
IC2916,4136,IC291641361
IC2917,4137,IC291741371
IC2918,4138,IC291841381
IC2919,4139,IC291941391
IC2920,4140,IC292041401
IC2921,4141,IC292141411
IC2922,4142,IC292241421
IC2927,4143,IC292741431
IC2928,4144,IC292841441
IC2929,4145,IC292941451
IC2930,4146,IC293041461
IC2931,4147,IC293141471
IC2932,4148,IC293241481
IC2933,4149,IC293341491
IC2934,4150,IC293441501
IC2935,4151,IC293541511
IC2936,4152,IC293641521
IC2937,4153,IC293741531
IC2938,4154,IC293841541
IC2939,4155,IC293941551
IC2940,4156,IC294041561
IC2941,4157,IC294141571
IC3006,4158,IC300641581
IC3007,4159,IC300741591
IC3008,4160,IC300841601
IC3009,4161,IC300941611
IC3010,4162,IC301041621
IC3011,4163,IC301141631
IC3012,4164,IC301241641
IC3013,4165,IC301341651
IC3014,4166,IC301441661
IC3015,4167,IC301541671
IC3016,4168,IC301641681
IC3017,4169,IC301741691
IC3018,4170,IC301841701
IC3028,4171,IC302841711
IC3029,4172,IC302941721
IC3030,4173,IC303041731
IC3031,4174,IC303141741
IC3032,4175,IC303241751
IC3033,4176,IC303341761
IC3034,4177,IC303441771
IC3035,4178,IC303541781
IC3036,4179,IC303641791
IC3037,4180,IC303741801
IC3038,4181,IC303841811
IC3039,4182,IC303941821
IC3204,4183,IC320441831
IC3205,4184,IC320541841
IC3206,4185,IC320641851
IC3207,4186,IC320741861
IC3208,4187,IC320841871
IC3209,4188,IC320941881
IC3210,4189,IC321041891
IC3211,4190,IC321141901
IC3212,4191,IC321241911
IC3213,4192,IC321341921
IC3214,4193,IC321441931
IC3215,4194,IC321541941
IC3216,4195,IC321641951
IC3217,4196,IC321741961
IC3218,4197,IC321841971
IC3219,4198,IC321941981
IC3220,4199,IC322041991
IC3228,4200,IC322842001
IC3229,4201,IC322942011
IC3230,4202,IC323042021
IC3231,4203,IC323142031
IC3232,4204,IC323242041
IC3233,4205,IC323342051
IC3234,4206,IC323442061
IC3235,4207,IC323542071
IC3236,4208,IC323642081
IC3237,4209,IC323742091
IC3238,4210,IC323842101
IC3239,4211,IC323942111
IC3240,4212,IC324042121
IC3241,4213,IC324142131
IC3242,4214,IC324242141
IC3243,4215,IC324342151
IC3244,4216,IC324442161
IC3321,4217,IC332142171
IC3322,4218,IC332242181
IC3420,4219,IC342042191
IC3428,4220,IC342842201
IC3604,4221,IC360442211
IC3605,4222,IC360542221
IC3606,4223,IC360642231
IC3607,4224,IC360742241
IC3608,4225,IC360842251
IC3609,4226,IC360942261
IC3610,4227,IC361042271
IC3611,4228,IC361142281
IC3612,4229,IC361242291
IC3613,4230,IC361342301
IC3614,4231,IC361442311
IC3615,4232,IC361542321
IC3616,4233,IC361642331
IC3617,4234,IC361742341
IC3618,4235,IC361842351
IC3619,4236,IC361942361
IC3628,4237,IC362842371
IC3629,4238,IC362942381
IC3630,4239,IC363042391
IC3631,4240,IC363142401
IC3632,4241,IC363242411
IC3633,4242,IC363342421
IC3634,4243,IC363442431
IC3635,4244,IC363542441
IC3636,4245,IC363642451
IC3637,4246,IC363742461
IC3638,4247,IC363842471
IC3639,4248,IC363942481
IC3640,4249,IC364042491
IC3641,4250,IC364142501
IC3642,4251,IC364242511
IC3643,4252,IC364342521
IC3644,4253,IC364442531
IC3645,4254,IC364542541
IC3709,4255,IC370942551
